Date,Adj Close,Close,High,Low,Open,Volume
,^HSI,^HSI,^HSI,^HSI,^HSI,^HSI
2023-01-30,22069.73046875,22069.73046875,22623.810546875,21992.509765625,22579.880859375,3802780400
2023-01-31,21842.330078125,21842.330078125,22284.3203125,21631.55078125,22190.26953125,3304372200
2023-02-01,22072.1796875,22072.1796875,22072.1796875,21703.599609375,21920.80078125,2548571000
2023-02-02,21958.359375,21958.359375,22311.9609375,21930.529296875,22276.23046875,2401245600
2023-02-03,21660.470703125,21660.470703125,21820.779296875,21459.650390625,21811.080078125,2414664700
2023-02-06,21222.16015625,21222.16015625,21349.169921875,21085.720703125,21349.169921875,2314469800
2023-02-07,21298.69921875,21298.69921875,21512.2109375,21259.2109375,21288.390625,1777942000
2023-02-08,21283.51953125,21283.51953125,21443.48046875,21178.869140625,21283.900390625,1894498900
2023-02-09,21624.359375,21624.359375,21637.55078125,21151.26953125,21154.25,1933829700
2023-02-10,21190.419921875,21190.419921875,21579.990234375,21157.51953125,21559.439453125,1782692000
2023-02-13,21164.419921875,21164.419921875,21230.150390625,20799.91015625,20910.080078125,1772634000
2023-02-14,21113.759765625,21113.759765625,21237.880859375,21074.939453125,21235.919921875,1408732200
2023-02-15,20812.169921875,20812.169921875,21117.580078125,20726.830078125,21116.83984375,2143024200
2023-02-16,20987.669921875,20987.669921875,21306.5390625,20887.69921875,20947.0703125,2180463800
2023-02-17,20719.810546875,20719.810546875,21056.6796875,20703.740234375,20958.630859375,1631650800
2023-02-20,20886.9609375,20886.9609375,20973.669921875,20606.849609375,20681.470703125,1915367500
2023-02-21,20529.490234375,20529.490234375,20941.30078125,20503.05078125,20859.5,2004601100
2023-02-22,20423.83984375,20423.83984375,20620.98046875,20344.859375,20512.490234375,1766388300
2023-02-23,20351.349609375,20351.349609375,20601.220703125,20323.240234375,20339.150390625,1729748400
2023-02-24,20010.0390625,20010.0390625,20233.640625,20006.779296875,20223.669921875,2061880100
2023-02-27,19943.509765625,19943.509765625,20086.529296875,19804.560546875,19821.029296875,1897627300
2023-02-28,19785.939453125,19785.939453125,20185.05078125,19783.0703125,20020.169921875,2751875300
2023-03-01,20619.7109375,20619.7109375,20674.0703125,19849.970703125,19849.970703125,2889639700
2023-03-02,20429.4609375,20429.4609375,20548.5703125,20321.25,20390.01953125,1992565500
2023-03-03,20567.5390625,20567.5390625,20727.25,20498.16015625,20703.140625,2226145400
2023-03-06,20603.189453125,20603.189453125,20702.75,20410.0,20437.869140625,2485355800
2023-03-07,20534.48046875,20534.48046875,21005.66015625,20358.779296875,20606.830078125,3634829700
2023-03-08,20051.25,20051.25,20269.9296875,19969.470703125,20256.890625,2643542900
2023-03-09,19925.740234375,19925.740234375,20157.240234375,19907.580078125,20082.419921875,2193340400
2023-03-10,19319.919921875,19319.919921875,19637.720703125,19281.970703125,19580.779296875,3587989800
2023-03-13,19695.970703125,19695.970703125,19791.640625,19390.380859375,19411.880859375,3133740000
2023-03-14,19247.9609375,19247.9609375,19639.51953125,19122.8203125,19524.509765625,3027393700
2023-03-15,19539.869140625,19539.869140625,19745.439453125,19431.08984375,19523.490234375,2633910800
2023-03-16,19203.91015625,19203.91015625,19388.76953125,19109.0703125,19197.970703125,3047393400
2023-03-17,19518.58984375,19518.58984375,19597.1796875,19303.2890625,19439.83984375,4332277000
2023-03-20,19000.7109375,19000.7109375,19382.970703125,18829.109375,19352.900390625,2839042600
2023-03-21,19258.759765625,19258.759765625,19295.640625,19018.099609375,19118.869140625,1929683800
2023-03-22,19591.4296875,19591.4296875,19775.689453125,19428.359375,19428.359375,2364133200
2023-03-23,20049.640625,20049.640625,20051.259765625,19523.5,19619.740234375,2531213200
2023-03-24,19915.6796875,19915.6796875,20118.2890625,19834.44921875,19919.650390625,2306894000
2023-03-27,19567.689453125,19567.689453125,19938.76953125,19509.490234375,19851.7890625,2503607400
2023-03-28,19784.650390625,19784.650390625,19875.109375,19559.470703125,19688.310546875,1935094200
2023-03-29,20192.400390625,20192.400390625,20437.689453125,20107.73046875,20348.640625,2597427400
2023-03-30,20309.130859375,20309.130859375,20320.01953125,20017.169921875,20216.7890625,2981984600
2023-03-31,20400.109375,20400.109375,20721.970703125,20357.41015625,20583.880859375,3044982800
2023-04-03,20409.1796875,20409.1796875,20475.4296875,20226.94921875,20379.5,2651152300
2023-04-04,20274.58984375,20274.58984375,20364.359375,20126.900390625,20364.359375,2415282800
2023-04-06,20331.19921875,20331.19921875,20343.859375,20099.48046875,20146.220703125,2143238700
2023-04-11,20485.240234375,20485.240234375,20750.73046875,20293.369140625,20566.58984375,3064229800
2023-04-12,20309.859375,20309.859375,20494.810546875,20236.919921875,20481.529296875,2351926700
2023-04-13,20344.48046875,20344.48046875,20344.48046875,19885.529296875,19977.9609375,2329727600
2023-04-14,20438.810546875,20438.810546875,20482.6796875,20297.16015625,20422.720703125,2086262200
2023-04-17,20782.44921875,20782.44921875,20864.740234375,20299.150390625,20374.509765625,3411232600
2023-04-18,20650.509765625,20650.509765625,20742.390625,20559.080078125,20643.41015625,2349659000
2023-04-19,20367.759765625,20367.759765625,20633.0,20336.7109375,20633.0,2183749600
2023-04-20,20396.970703125,20396.970703125,20472.5,20308.330078125,20354.830078125,2047181600
2023-04-21,20075.73046875,20075.73046875,20378.900390625,19974.91015625,20330.150390625,2494223900
2023-04-24,19959.939453125,19959.939453125,20146.369140625,19734.6796875,20049.869140625,2247902000
2023-04-25,19617.880859375,19617.880859375,19910.279296875,19527.630859375,19903.529296875,2196274500
2023-04-26,19757.26953125,19757.26953125,19903.73046875,19520.970703125,19520.970703125,1941042600
2023-04-27,19840.279296875,19840.279296875,19880.2890625,19662.599609375,19736.349609375,2150454000
2023-04-28,19894.5703125,19894.5703125,20167.880859375,19879.0703125,19936.01953125,2574855500
2023-05-02,19933.810546875,19933.810546875,20286.4609375,19761.130859375,20122.900390625,1459412900
2023-05-03,19699.16015625,19699.16015625,19721.9609375,19538.720703125,19686.150390625,1460653600
2023-05-04,19948.73046875,19948.73046875,19979.76953125,19695.73046875,19695.73046875,3206294300
2023-05-05,20049.310546875,20049.310546875,20208.75,19968.41015625,20061.0,3321243000
2023-05-08,20297.029296875,20297.029296875,20321.740234375,20081.69921875,20128.1796875,4288098900
2023-05-09,19867.580078125,19867.580078125,20297.830078125,19817.779296875,20252.130859375,4037919400
2023-05-10,19762.19921875,19762.19921875,19880.029296875,19696.58984375,19860.5,2779518700
2023-05-11,19743.7890625,19743.7890625,19854.490234375,19567.619140625,19842.98046875,2213792400
2023-05-12,19627.240234375,19627.240234375,19853.369140625,19596.490234375,19850.83984375,2284179000
2023-05-15,19971.130859375,19971.130859375,20063.349609375,19498.0390625,19525.060546875,2580074400
2023-05-16,19978.25,19978.25,20183.279296875,19891.490234375,20183.279296875,1720897700
2023-05-17,19560.5703125,19560.5703125,19987.9296875,19538.08984375,19956.130859375,2258030500
2023-05-18,19727.25,19727.25,19894.23046875,19630.759765625,19702.73046875,2095394100
2023-05-19,19450.5703125,19450.5703125,19610.720703125,19352.810546875,19535.490234375,1947230900
2023-05-22,19678.169921875,19678.169921875,19806.439453125,19410.0703125,19479.060546875,1677939600
2023-05-23,19431.25,19431.25,19769.140625,19363.5,19713.4609375,1888538600
2023-05-24,19115.9296875,19115.9296875,19304.19921875,19046.80078125,19279.390625,2476667200
2023-05-25,18746.919921875,18746.919921875,18930.23046875,18620.83984375,18930.23046875,2792438700
2023-05-29,18551.109375,18551.109375,18879.08984375,18517.859375,18827.080078125,2196594700
2023-05-30,18595.779296875,18595.779296875,18666.7109375,18369.9296875,18574.189453125,2244980000
2023-05-31,18234.26953125,18234.26953125,18415.0,18044.859375,18415.0,4372923700
2023-06-01,18216.91015625,18216.91015625,18465.640625,18190.26953125,18190.26953125,2622765000
2023-06-02,18949.939453125,18949.939453125,19024.91015625,18548.30078125,18566.810546875,3731528000
2023-06-05,19108.5,19108.5,19123.80078125,18896.130859375,19014.9609375,2096394500
2023-06-06,19099.279296875,19099.279296875,19377.380859375,19033.849609375,19117.109375,2263636600
2023-06-07,19252.0,19252.0,19410.48046875,19196.08984375,19327.150390625,2156059100
2023-06-08,19299.1796875,19299.1796875,19339.8203125,19087.66015625,19227.83984375,2212103200
2023-06-09,19389.94921875,19389.94921875,19463.609375,19231.130859375,19333.4296875,2003013400
2023-06-12,19404.310546875,19404.310546875,19440.990234375,19255.650390625,19440.990234375,1688193100
2023-06-13,19521.419921875,19521.419921875,19572.419921875,19273.419921875,19355.650390625,2466291700
2023-06-14,19408.419921875,19408.419921875,19641.16015625,19352.33984375,19547.580078125,2482612800
2023-06-15,19828.919921875,19828.919921875,19832.19921875,19510.759765625,19626.80078125,2657480300
2023-06-16,20040.369140625,20040.369140625,20155.919921875,19876.419921875,19915.439453125,3582368700
2023-06-19,19912.890625,19912.890625,20000.220703125,19718.4296875,19983.400390625,1906054300
2023-06-20,19607.080078125,19607.080078125,19863.859375,19504.630859375,19863.859375,2121671900
2023-06-21,19218.349609375,19218.349609375,19377.689453125,19174.16015625,19305.240234375,1995615900
2023-06-23,18889.970703125,18889.970703125,19138.419921875,18800.33984375,19135.01953125,1689313400
2023-06-26,18794.130859375,18794.130859375,19001.619140625,18767.150390625,18845.900390625,2066052200
2023-06-27,19148.130859375,19148.130859375,19226.3203125,18842.419921875,18851.66015625,2059536300
2023-06-28,19172.05078125,19172.05078125,19222.130859375,19019.259765625,19099.390625,1675196500
2023-06-29,18934.359375,18934.359375,19180.279296875,18837.3203125,19180.279296875,1690353400
2023-06-30,18916.4296875,18916.4296875,19070.109375,18838.619140625,18881.4296875,1869555200
2023-07-03,19306.58984375,19306.58984375,19371.7109375,19002.55078125,19002.55078125,2214447500
2023-07-04,19415.6796875,19415.6796875,19449.109375,19253.220703125,19289.060546875,1987401200
2023-07-05,19110.380859375,19110.380859375,19378.900390625,19095.599609375,19355.060546875,2432611100
2023-07-06,18533.05078125,18533.05078125,18973.009765625,18483.080078125,18840.41015625,3277132300
2023-07-07,18365.69921875,18365.69921875,18537.75,18279.73046875,18435.4609375,2463266100
2023-07-10,18479.720703125,18479.720703125,18781.2109375,18417.630859375,18747.5,1953461500
2023-07-11,18659.830078125,18659.830078125,18806.55078125,18573.669921875,18671.419921875,2114932400
2023-07-12,18860.94921875,18860.94921875,18932.1796875,18739.599609375,18797.009765625,1818311800
2023-07-13,19350.619140625,19350.619140625,19368.919921875,19163.2109375,19181.310546875,2729756500
2023-07-14,19413.779296875,19413.779296875,19534.8203125,19364.599609375,19534.8203125,2460070700
2023-07-18,19015.720703125,19015.720703125,19324.33984375,18979.919921875,19324.33984375,2591229600
2023-07-19,18952.310546875,18952.310546875,19004.419921875,18711.029296875,18826.58984375,1982969600
2023-07-20,18928.01953125,18928.01953125,19215.740234375,18888.759765625,19003.279296875,1807926400
2023-07-21,19075.259765625,19075.259765625,19169.75,18886.4296875,18918.69921875,1637013200
2023-07-24,18668.150390625,18668.150390625,18946.560546875,18562.119140625,18867.609375,2212871900
2023-07-25,19434.400390625,19434.400390625,19465.26953125,19111.8203125,19172.279296875,3670887000
2023-07-26,19365.140625,19365.140625,19404.5,19245.66015625,19340.76953125,2136512600
2023-07-27,19639.109375,19639.109375,19685.7890625,19482.470703125,19502.08984375,3028767100
2023-07-28,19916.560546875,19916.560546875,19940.58984375,19381.900390625,19418.48046875,3094859900
2023-07-31,20078.939453125,20078.939453125,20361.029296875,20019.7890625,20237.529296875,4327873000
2023-08-01,20011.119140625,20011.119140625,20331.279296875,19891.810546875,20211.19921875,3013635300
2023-08-02,19517.380859375,19517.380859375,19981.0,19475.150390625,19902.76953125,2958227800
2023-08-03,19420.869140625,19420.869140625,19650.16015625,19369.060546875,19404.140625,2488071400
2023-08-04,19539.4609375,19539.4609375,19857.390625,19461.609375,19671.130859375,2771467700
2023-08-07,19537.919921875,19537.919921875,19581.8203125,19352.349609375,19474.66015625,2277019400
2023-08-08,19184.169921875,19184.169921875,19370.80078125,19112.609375,19308.55078125,3491048500
2023-08-09,19246.029296875,19246.029296875,19270.48046875,19056.099609375,19059.580078125,2264244800
2023-08-10,19248.259765625,19248.259765625,19315.169921875,19030.390625,19125.0,2598340600
2023-08-11,19075.189453125,19075.189453125,19346.2890625,19049.919921875,19319.91015625,3363828300
2023-08-14,18773.55078125,18773.55078125,18792.720703125,18554.509765625,18697.330078125,3890510400
2023-08-15,18581.109375,18581.109375,18745.8203125,18513.779296875,18599.19921875,2668372200
2023-08-16,18329.30078125,18329.30078125,18440.9609375,18261.849609375,18356.650390625,2823625500
2023-08-17,18326.630859375,18326.630859375,18399.19921875,17900.76953125,18023.109375,3160942900
2023-08-18,17950.849609375,17950.849609375,18336.41015625,17936.4296875,18208.98046875,3049414000
2023-08-21,17623.2890625,17623.2890625,17867.66015625,17587.380859375,17798.470703125,3141863900
2023-08-22,17791.009765625,17791.009765625,17965.259765625,17573.69921875,17641.859375,2895653800
2023-08-23,17845.919921875,17845.919921875,18000.529296875,17730.7890625,17762.759765625,2499731900
2023-08-24,18212.169921875,18212.169921875,18272.94921875,17945.009765625,17992.73046875,2758913200
2023-08-25,18119.390625,18119.390625,18137.650390625,17969.41015625,18037.599609375,2467696800
2023-08-28,18130.740234375,18130.740234375,18564.4296875,18113.23046875,18519.080078125,2985842200
2023-08-29,18484.029296875,18484.029296875,18583.80078125,18239.919921875,18261.689453125,3071235600
2023-08-30,18482.859375,18482.859375,18742.140625,18427.220703125,18659.9609375,3288670900
2023-08-31,18382.060546875,18382.060546875,18667.1796875,18312.759765625,18580.470703125,4074881200
2023-09-04,18844.16015625,18844.16015625,18899.490234375,18575.44921875,18592.529296875,4040296000
2023-09-05,18456.91015625,18456.91015625,18725.5,18431.720703125,18717.419921875,2315663900
2023-09-06,18449.98046875,18449.98046875,18492.58984375,18256.099609375,18405.08984375,2352887700
2023-09-07,18202.0703125,18202.0703125,18437.48046875,18173.439453125,18437.48046875,2123306900
2023-09-11,18096.44921875,18096.44921875,18164.609375,17842.369140625,17941.650390625,2522422900
2023-09-12,18025.890625,18025.890625,18145.580078125,17892.009765625,18015.560546875,1887139100
2023-09-13,18009.220703125,18009.220703125,18200.51953125,17954.970703125,18131.099609375,1865961200
2023-09-14,18047.919921875,18047.919921875,18173.5390625,17928.630859375,18101.9609375,2013840800
2023-09-15,18182.890625,18182.890625,18372.650390625,18030.7890625,18154.009765625,2781390700
2023-09-18,17930.55078125,17930.55078125,18114.8203125,17894.810546875,18069.0390625,1691546500
2023-09-19,17997.169921875,17997.169921875,18004.740234375,17832.30078125,17942.0703125,1778221800
2023-09-20,17885.599609375,17885.599609375,17995.380859375,17833.19921875,17939.25,1657120100
2023-09-21,17655.41015625,17655.41015625,17823.8203125,17623.869140625,17795.80078125,2046449600
2023-09-22,18057.44921875,18057.44921875,18078.689453125,17573.810546875,17578.259765625,1924148900
2023-09-25,17729.2890625,17729.2890625,18046.890625,17722.490234375,18046.890625,1552391300
2023-09-26,17466.900390625,17466.900390625,17718.1796875,17379.439453125,17661.849609375,1909387100
2023-09-27,17611.869140625,17611.869140625,17655.310546875,17472.109375,17472.109375,1571624300
2023-09-28,17373.029296875,17373.029296875,17627.73046875,17352.830078125,17587.080078125,1997138800
2023-09-29,17809.66015625,17809.66015625,17935.150390625,17482.390625,17484.94921875,1839910300
2023-10-03,17331.220703125,17331.220703125,17546.390625,17212.869140625,17546.390625,2102884000
2023-10-04,17195.83984375,17195.83984375,17266.8203125,17094.0,17266.8203125,1294655000
2023-10-05,17213.869140625,17213.869140625,17336.4296875,17197.609375,17249.970703125,1088259900
2023-10-06,17485.98046875,17485.98046875,17603.80078125,17370.029296875,17370.029296875,1141210000
2023-10-09,17517.400390625,17517.400390625,17633.189453125,17447.759765625,17500.369140625,1221298000
2023-10-10,17664.73046875,17664.73046875,17916.619140625,17638.009765625,17726.630859375,1596847200
2023-10-11,17893.099609375,17893.099609375,18022.44921875,17889.7109375,17956.830078125,2029133700
2023-10-12,18238.2109375,18238.2109375,18290.91015625,18175.349609375,18258.259765625,3861574900
2023-10-13,17813.44921875,17813.44921875,18013.669921875,17776.94921875,17946.76953125,2139651200
2023-10-16,17640.359375,17640.359375,17858.1796875,17601.5,17803.310546875,1904582500
2023-10-17,17773.33984375,17773.33984375,17815.7109375,17671.990234375,17806.23046875,1730954900
2023-10-18,17732.51953125,17732.51953125,17831.1796875,17625.890625,17728.25,1937541200
2023-10-19,17295.890625,17295.890625,17540.4609375,17292.359375,17540.4609375,2272465500
2023-10-20,17172.130859375,17172.130859375,17309.740234375,17118.0703125,17127.259765625,1989910700
2023-10-24,16991.529296875,16991.529296875,17139.529296875,16879.66015625,17053.150390625,2116174000
2023-10-25,17085.330078125,17085.330078125,17465.8203125,17001.4296875,17465.4296875,2499934100
2023-10-26,17044.609375,17044.609375,17174.080078125,16917.220703125,17085.119140625,1967215900
2023-10-27,17398.73046875,17398.73046875,17497.720703125,17078.240234375,17160.23046875,2452090300
2023-10-30,17406.359375,17406.359375,17406.359375,17225.650390625,17225.650390625,2665231300
2023-10-31,17112.48046875,17112.48046875,17337.69921875,17042.099609375,17337.69921875,2112803500
2023-11-01,17101.779296875,17101.779296875,17188.849609375,16979.259765625,17139.400390625,1529284000
2023-11-02,17230.58984375,17230.58984375,17459.4296875,17176.009765625,17282.390625,1802714600
2023-11-03,17664.119140625,17664.119140625,17729.4296875,17352.599609375,17405.91015625,1998722400
2023-11-06,17966.58984375,17966.58984375,18037.939453125,17899.349609375,17913.5390625,2764092100
2023-11-07,17670.16015625,17670.16015625,17890.630859375,17658.91015625,17850.58984375,1971243300
2023-11-08,17568.4609375,17568.4609375,17753.58984375,17537.19921875,17650.509765625,2140777800
2023-11-09,17511.2890625,17511.2890625,17617.26953125,17457.0,17553.259765625,1643795500
2023-11-10,17203.259765625,17203.259765625,17350.869140625,17177.529296875,17350.869140625,1674484500
2023-11-13,17426.2109375,17426.2109375,17456.080078125,17126.609375,17263.0,1440269500
2023-11-14,17396.859375,17396.859375,17565.220703125,17358.890625,17495.099609375,1449318000
2023-11-15,18079.0,18079.0,18102.279296875,17766.220703125,17836.650390625,2908679700
2023-11-16,17832.8203125,17832.8203125,18174.689453125,17722.859375,18174.689453125,1880199400
2023-11-17,17454.189453125,17454.189453125,17631.0390625,17413.4609375,17584.3203125,1945034800
2023-11-20,17778.0703125,17778.0703125,17788.900390625,17532.73046875,17625.83984375,1964565600
2023-11-21,17733.890625,17733.890625,18057.619140625,17689.009765625,17932.5390625,2090432200
2023-11-22,17734.599609375,17734.599609375,17796.859375,17650.490234375,17736.400390625,1235837700
2023-11-23,17910.83984375,17910.83984375,17927.359375,17577.310546875,17680.05078125,1671974300
2023-11-24,17559.419921875,17559.419921875,17771.75,17545.609375,17771.75,1298211800
2023-11-27,17525.060546875,17525.060546875,17677.51953125,17358.240234375,17677.51953125,1502728300
2023-11-28,17354.140625,17354.140625,17541.48046875,17303.8203125,17541.48046875,1785765500
2023-11-29,16993.439453125,16993.439453125,17359.080078125,16881.98046875,17359.080078125,2810136500
2023-11-30,17042.880859375,17042.880859375,17068.259765625,16863.05078125,16985.1796875,3013993300
2023-12-01,16830.30078125,16830.30078125,17038.98046875,16830.30078125,17019.169921875,2434410800
2023-12-04,16646.05078125,16646.05078125,16941.91015625,16617.029296875,16919.080078125,2476132300
2023-12-05,16327.8603515625,16327.8603515625,16606.5390625,16228.51953125,16606.5390625,2682379700
2023-12-06,16463.259765625,16463.259765625,16600.359375,16234.83984375,16311.9599609375,1986768900
2023-12-07,16345.8896484375,16345.8896484375,16376.4404296875,16157.98046875,16376.4404296875,1947345700
2023-12-08,16334.3701171875,16334.3701171875,16464.140625,16249.150390625,16373.4404296875,1877235700
2023-12-11,16201.490234375,16201.490234375,16276.8798828125,15972.3095703125,16149.0595703125,2532290600
2023-12-12,16374.5,16374.5,16420.970703125,16157.6796875,16236.0595703125,1980791700
2023-12-13,16228.75,16228.75,16326.9501953125,16145.25,16311.7099609375,1863333100
2023-12-14,16402.189453125,16402.189453125,16577.75,16319.2197265625,16419.740234375,2341652000
2023-12-15,16792.189453125,16792.189453125,16964.330078125,16610.69921875,16610.69921875,3900268500
2023-12-18,16629.23046875,16629.23046875,16713.41015625,16572.880859375,16669.8203125,1566620000
2023-12-19,16505.0,16505.0,16579.55078125,16408.01953125,16551.439453125,1521452800
2023-12-20,16613.810546875,16613.810546875,16741.05078125,16549.490234375,16647.94921875,1647320700
2023-12-21,16621.130859375,16621.130859375,16649.5703125,16444.73046875,16455.140625,1404417200
2023-12-22,16340.41015625,16340.41015625,16857.83984375,16271.5,16743.060546875,2197553900
2023-12-27,16624.83984375,16624.83984375,16673.5703125,16439.259765625,16561.779296875,2228051300
2023-12-28,17043.529296875,17043.529296875,17086.099609375,16644.4296875,16678.23046875,2301329400
2023-12-29,17047.390625,17047.390625,17095.119140625,16950.900390625,17066.51953125,1570053000
2024-01-02,16788.55078125,16788.55078125,17135.119140625,16725.279296875,17135.119140625,1720670000
2024-01-03,16646.41015625,16646.41015625,16657.509765625,16564.80078125,16624.919921875,1577461700
2024-01-04,16645.98046875,16645.98046875,16673.400390625,16516.330078125,16673.400390625,1789349300
2024-01-05,16535.330078125,16535.330078125,16745.73046875,16455.5703125,16573.119140625,1936599800
2024-01-08,16224.4501953125,16224.4501953125,16592.060546875,16144.5595703125,16581.859375,2227172000
2024-01-09,16190.01953125,16190.01953125,16414.7890625,16190.01953125,16256.099609375,1937380500
2024-01-10,16097.2802734375,16097.2802734375,16247.2998046875,16036.419921875,16143.9697265625,1788113700
2024-01-11,16302.0400390625,16302.0400390625,16459.919921875,16106.830078125,16154.169921875,1970866100
2024-01-12,16244.580078125,16244.580078125,16393.740234375,16185.91015625,16216.9697265625,1534599800
2024-01-15,16216.330078125,16216.330078125,16334.7099609375,16104.5,16258.2802734375,1368415400
2024-01-16,15865.919921875,15865.919921875,16197.0400390625,15834.41015625,16030.25,2139164100
2024-01-17,15276.900390625,15276.900390625,15764.3798828125,15194.9404296875,15764.3798828125,3952310100
2024-01-18,15391.7900390625,15391.7900390625,15463.6904296875,15183.9599609375,15301.1904296875,2815987000
2024-01-19,15308.6904296875,15308.6904296875,15540.75,15207.990234375,15404.6904296875,2242257300
2024-01-22,14961.1796875,14961.1796875,15362.91015625,14794.16015625,15349.0498046875,2812384600
2024-01-23,15353.98046875,15353.98046875,15516.7998046875,14994.3701171875,15038.330078125,2804009700
2024-01-24,15899.8701171875,15899.8701171875,15975.1103515625,15412.099609375,15602.4501953125,3597683500
2024-01-25,16211.9599609375,16211.9599609375,16254.9296875,15828.9296875,15989.9404296875,4096404800
2024-01-26,15952.23046875,15952.23046875,16240.9599609375,15888.0400390625,16158.7197265625,3314021500
2024-01-29,16077.240234375,16077.240234375,16258.4501953125,16012.58984375,16046.25,2923198800
2024-01-30,15703.4501953125,15703.4501953125,15896.66015625,15654.9697265625,15896.66015625,2565524400
2024-01-31,15485.0703125,15485.0703125,15744.0400390625,15411.66015625,15652.0498046875,2594937800
2024-02-01,15566.2099609375,15566.2099609375,15805.0595703125,15434.8203125,15522.8603515625,2454568100
2024-02-02,15533.5595703125,15533.5595703125,15912.6103515625,15435.849609375,15756.1201171875,2475955200
2024-02-05,15510.009765625,15510.009765625,15669.76953125,15336.8603515625,15336.8603515625,2313277300
2024-02-06,16136.8701171875,16136.8701171875,16154.0498046875,15541.23046875,15541.23046875,3314171100
2024-02-07,16081.8896484375,16081.8896484375,16408.150390625,16035.4296875,16282.3896484375,2809645100
2024-02-08,15878.0703125,15878.0703125,16093.51953125,15821.8603515625,15988.6201171875,1940615100
2024-02-09,15746.580078125,15746.580078125,15754.009765625,15531.0302734375,15709.2998046875,745466400
2024-02-14,15879.3798828125,15879.3798828125,15911.0498046875,15456.3203125,15579.41015625,1403032800
2024-02-15,15944.6298828125,15944.6298828125,16029.01953125,15751.3603515625,15824.2099609375,1056900200
2024-02-16,16339.9599609375,16339.9599609375,16394.16015625,15937.2802734375,16007.5400390625,1742961100
2024-02-19,16155.6103515625,16155.6103515625,16334.4697265625,16137.98046875,16334.4697265625,2185820800
2024-02-20,16247.509765625,16247.509765625,16274.5595703125,16055.080078125,16222.08984375,2205924400
2024-02-21,16503.099609375,16503.099609375,16756.009765625,16138.8095703125,16182.9296875,3844263000
